0166P         2002 05 25.0182  8.589073  0.382137  322.2661   64.3649   15.3605  20130309   5.5  4.0  166P/NEAT                                                MPC 75722
0167P         2001 04 28.4796 11.829177  0.270713  344.3673  295.8883   19.1022  20130309   9.5  2.0  167P/CINEOS                                              MPC 75722
0168P         2012 10  1.9609  1.414850  0.609559   13.9504  356.4576   21.9281  20130309  15.5  4.0  168P/Hergenrother                                        MPC 82322
0169P         2014 02 15.2435  0.607797  0.766830  218.0520  176.1312   11.2916  20130309  16.0  2.0  169P/NEAT                                                MPC 75722
0171P         2012 04 30.5513  1.764958  0.503115  347.1059  101.7171   21.9495  20130309  13.5  4.0  171P/Spahr                                               MPC 79024
0173P         2008 05 16.7031  4.199760  0.261883   29.3845  100.4910   16.5114  20130309   7.5  4.0  173P/Mueller                                             MPC 75722
0174P         2015 04 23.0477  5.815664  0.456415  162.9624  173.3690    4.3417  20130309   9.4  2.0  174P/Echeclus                                            MPC 79346
0175P         2013 05 23.5927  1.946263  0.432095   55.9823  123.5908    6.0780  20130309  14.0  4.0  175P/Hergenrother                                        MPC 82722
0176P         2011 06 29.0755  2.574773  0.193555   35.6221  345.9768    0.2350  20130309  15.1  2.0  176P/LINEAR                                              MPC 76028
0178P         2013 07 23.0456  1.933729  0.472967  296.9553  103.5757   10.9755  20130309  13.5  4.0  178P/Hug-Bell                                            MPC 75723
0181P         2014 06 10.3108  1.123224  0.707499  333.7882   37.6920   16.9857  20130309  11.5  4.0  181P/Shoemaker-Levy                                      MPC 75733
0183P         2017 11 10.0900  3.884065  0.135426  160.7818    5.8350   18.7434  20130309  12.5  2.0  183P/Korlevic-Juric                                      MPC 75723
0184P         2013 07 28.4713  1.394042  0.604312   78.0739  277.7306    1.5515  20130309  13.5  4.0  184P/Lovas                                               MPC 75723
0185P         2012 08 13.5685  0.931838  0.699388  181.9384  214.0890   14.0076  20130309  15.0  4.0  185P/Petriew                                             MPC 82722
0186P         2008 05 23.5759  4.337987  0.124675  287.4508  327.4025   28.5016  20130309   7.5  4.0  186P/Garradd                                             MPC 75723
0187P         2008 10 22.2501  3.787287  0.165001  137.5094  110.9223   13.6528  20130309   9.0  4.0  187P/LINEAR                                              MPC 75724
0197P         2013 03 24.8530  1.061460  0.629755  188.7409   66.3900   25.5424  20130309  16.5  2.0  197P/LINEAR                                              MPC 82322
0198P         2012 02 15.7680  1.997019  0.444517   69.1375  358.4406    1.3414  20130309  12.5  4.0  198P/ODAS                                                MPC 65937
0200P         2008 08 25.3835  3.286174  0.332371  134.1814  234.7754   12.1145  20130309   9.0  4.0  200P/Larsen                                              MPC 75725
0203P         2010 02  9.8840  3.184567  0.316193  154.9230  290.4487    2.9744  20130309  14.5  2.0  203P/Korlevic                                            MPC 75725
0213P         2011 06 17.6091  2.113429  0.382860    3.7570  312.1585   10.2879  20130309  10.5  4.0  213P/Van Ness                                            MPC 78188
0215P         2010 08  5.8844  3.264180  0.214013  231.7339   74.8755   12.9022  20130309  11.0  4.0  215P/NEAT                                                MPC 81861
0219P         2010 03  4.2586  2.364868  0.352054  107.5620  231.0294   11.5291  20130309  11.0  4.0  219P/LINEAR                                              MPC 75727
0228P         2011 08 24.4835  3.430478  0.178020  114.8794   31.0684    7.9133  20130309  14.5  2.0  228P/LINEAR                                              MPC 75728
0231P         2011 05 16.3126  3.031216  0.246993   42.3854  133.0704   12.3277  20130309  14.5  2.0  231P/LINEAR-NEAT                                         MPC 75728
0237P         2010 01 25.8826  2.110404  0.411193   18.8769  251.4040   16.8198  20130309  14.5  2.0  237P/LINEAR                                              MPC 75728
0242P         2012 04  3.5086  3.980186  0.277635  247.7282  180.7249   32.4822  20130309   8.0  4.0  242P/Spahr                                               MPC 81861
0244P         2012 01 20.7009  3.918802  0.199000   92.6843  354.1326    2.2595  20130309   9.0  4.0  244P/Scotti                                              MPC 82722
0246P         2013 01 28.6858  2.879757  0.285062  176.1837   78.7804   15.9718  20130309  10.5  4.0  246P/NEAT                                                MPC 81861
0256P         2013 03 17.4062  2.689938  0.418783  124.1200   81.4460   27.6370  20130309  14.0  2.0  256P/LINEAR                                              MPC 82723
0257P         2013 06  4.4289  2.129040  0.432854  117.8108  207.8690   20.2447  20130309  11.5  4.0  257P/Catalina                                            MPC 81473
0259P         2013 01 25.4335  1.797685  0.340943  256.5593   51.9608   15.8988  20130309  15.5  4.0  259P/Garradd                                             MPC 79655
0260P         2012 09 12.5244  1.496984  0.593645   15.7047  351.9451   15.7349  20130309  13.5  4.0  260P/McNaught                                            MPC 82322
0261P         2012 09 29.2092  2.186952  0.389860   58.8540  298.4719    6.3255  20130309  14.0  4.0  261P/Larson                                              MPC 81861
0262P         2012 12  4.4737  1.279863  0.815413  171.1904  218.0103   29.0778  20130309  13.5  4.0  262P/McNaught-Russell                                    MPC 82322
0265P         2012 06 10.7136  1.498429  0.646960   32.8403  344.7163   14.6921  20130309  14.5  4.0  265P/LINEAR                                              MPC 79870
0266P         2013 08 31.8694  2.327620  0.340959   98.0521    5.0880    3.4287  20130309  12.5  4.0  266P/Christensen                                         MPC 81861
0269P         2014 11 16.6238  4.078057  0.438656  223.5508  248.7657    6.6170  20130309  10.0  4.0  269P/Jedicke                                             MPC 81862
0270P         2013 07  8.5284  3.601473  0.473458  211.0090  225.3026    2.8574  20130309   8.0  4.0  270P/Gehrels                                             MPC 81862
0271P         2013 07  5.6872  4.249658  0.390969   35.1099    9.5886    6.8553  20130309  11.0  4.0  271P/van Houten-Lemmon                                   MPC 81862
0272P         2013 02 27.1774  2.416702  0.455736   27.8915  109.5030   18.1017  20130309  16.0  2.0  272P/NEAT                                                MPC 81862
0273P         2012 12 19.6722  0.810221  0.975311   20.1921  320.4268  136.3971  20130309  11.5  4.0  273P/Pons-Gambart                                        MPC 82723
0274P         2013 02 23.3474  2.441869  0.440077   38.4580   81.3628   15.8384  20130309  13.0  4.0  274P/Tombaugh-Tenagra                                    MPC 81862
0275P         2012 12 27.2847  1.643772  0.714165  173.9868  348.7553   21.3424  20130309  15.0  4.0  275P/Hermann                                             MPC 81862
0276P         2013 01 15.8357  3.923811  0.273537  205.7656  214.2839   14.4556  20130309  11.5  4.0  276P/Vorobjov                                            MPC 82323
0277P         2013 06  5.9343  1.913180  0.504434  152.2998  276.3627   16.7474  20130309  14.0  4.0  277P/LINEAR                                              MPC 82323
0278P         2013 08  2.5258  2.097670  0.433173  238.0018   15.5043    6.6821  20130309  14.0  4.0  278P/McNaught                                            MPC 82323
0280P         2013 12 11.1247  2.635877  0.417212  104.6127  131.5138   11.7728  20130309  12.5  4.0  280P/Larsen                                              MPC 82723
